"id";"Month";"Date";"Hour";"X2011_UV";"X2012_UV";"X2013_UV";"X2014_UV";"X2015_UV";"X2016_UV";"X2017_UV";"X2018_UV";"X2019_UV";"X2020_UV"
302;1;13;13;2,91;7,24;3,04;10,12;3,13;9,33;0,88;1,18;10,06;6,5
303;1;13;14;3,07;5,67;1,91;8,15;3,5;6,58;0,74;1,8;8,16;5
304;1;13;15;1,76;5,21;2,03;5,53;2,52;5,33;0,76;0,99;5,69;3,7
305;1;13;16;0,8;2,28;2,23;2,98;1,32;2,48;0,48;1,33;3,29;2,32
306;1;13;17;0,3;1,32;0,6;1,18;1,03;0,61;0,41;0,57;1,48;1,07
307;1;13;18;0,03;0,25;0,22;0,31;0,33;0,22;0,23;0,15;0,46;0,33
308;1;13;19;0;0,04;0,05;0,04;0,04;0,01;0,03;0,02;0,06;0,05
309;1;13;20;0;0,02;0,03;0,02;0,01;0;0;0,01;0,01;0,01
310;1;13;21;0;0,02;0,04;0,02;0,01;0;0;0,01;0,01;0,01
311;1;13;22;0;0,02;0,04;0,02;0,01;0;0;0,01;0,01;0,01
312;1;13;23;0;0,02;0,04;0,02;0,01;0;0;0,01;0,01;0,01
313;1;14;0;0;0,03;0,04;0,01;0,01;0;0;0,01;0,01;0,01
314;1;14;1;0;0,03;0,04;0,02;0,01;0;0;0,01;0,01;0,01
315;1;14;2;0;0,03;0,04;0,02;0,01;0;0,01;0,01;0,01;0,01
316;1;14;3;0;0,03;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
317;1;14;4;0;0,03;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
318;1;14;5;0;0,04;0,07;0,06;0,02;0,01;0,04;0,06;0,06;0,03
319;1;14;6;0,14;0,14;0,37;0,38;0,08;0,11;0,31;0,45;0,45;0,19
320;1;14;7;0,58;0,56;1,21;1,37;0,51;0,24;1,05;1,5;1,48;0,63
321;1;14;8;0,29;1,43;3,16;3,33;1,4;0,64;2,07;2,6;3,34;1,52
322;1;14;9;1;2,97;4,29;6,01;1,42;1,18;2,75;3,02;5,81;2,86
323;1;14;10;1,55;2,62;6,8;8,72;3,92;1,57;3,03;7,99;8,24;4,54
324;1;14;11;2,87;4,56;9,14;10,68;5,01;2,44;3,53;7,29;10,07;6,19
325;1;14;12;4,78;7,51;10,35;11,28;3,12;2,53;7,78;8,04;10,74;7,29
326;1;14;13;5,88;6,58;10,35;10,5;3,12;2,11;8,06;7,96;10,07;6,9
327;1;14;14;8,31;4,39;8,58;8,28;3,38;0,67;7,09;8,5;8,08;5,3
328;1;14;15;5,97;2,85;5,97;5,47;1,74;1,4;5,19;5,99;5,51;3,07
329;1;14;16;3,47;2,24;3,31;2,93;1,01;1,41;2,68;3,48;3,18;2,16
330;1;14;17;1,35;1,05;1,32;1,11;0,39;0,92;1,2;1,57;1,43;0,96
331;1;14;18;0,34;0,31;0,35;0,28;0,11;0,21;0,33;0,47;0,44;0,32
332;1;14;19;0,03;0,04;0,07;0,02;0,02;0,02;0,03;0,06;0,06;0,05
333;1;14;20;0;0,02;0,03;0;0,01;0,01;0;0,01;0,01;0,01
334;1;14;21;0;0,03;0,03;0;0,01;0,01;0;0,01;0,01;0,01
335;1;14;22;0;0,03;0,04;0;0,01;0,01;0;0,01;0,01;0,01
336;1;14;23;0;0,03;0,04;0;0,01;0,01;0;0,01;0,01;0,01
337;1;15;0;0;0,03;0,04;0;0,01;0,01;0;0,01;0,01;0,01
338;1;15;1;0;0,03;0,04;0,01;0,01;0,01;0;0,01;0,01;0,01
339;1;15;2;0;0,03;0,04;0,01;0,01;0,01;0;0,01;0,01;0,01
340;1;15;3;0;0,03;0,04;0,01;0,01;0,01;0;0,01;0,01;0,01
341;1;15;4;0;0,03;0,04;0,01;0,01;0,01;0;0,01;0,01;0,01
342;1;15;5;0,03;0,04;0,07;0,04;0,03;0,03;0,02;0,03;0,06;0,03
343;1;15;6;0,39;0,25;0,36;0,29;0,21;0,16;0,22;0,18;0,44;0,12
344;1;15;7;1,52;1,16;1,33;1;0,76;0,81;0,83;0,46;1,45;0,57
345;1;15;8;3,28;2,79;3,28;2,83;1,58;2,45;2;1,34;3,22;1,54
346;1;15;9;6,35;5,18;5,92;3,99;1,65;3,46;4,19;3,64;5,63;3,07
347;1;15;10;8,94;8,72;8,55;7,65;3,05;5,09;6,73;7,42;5,59;5,04
348;1;15;11;10,97;10,42;10,44;9,66;1,78;3,57;10,8;8,08;7,03;7,58
349;1;15;12;11,62;10,89;11,02;10,33;3,38;6,47;11,69;4,48;5,61;8,8
350;1;15;13;10,84;10,19;9,98;5,13;5,8;6,63;11,4;3,6;5,8;8,35
351;1;15;14;9,04;8,23;8,12;4,38;5,31;5,83;9,25;2,73;3,24;7,08
352;1;15;15;6,43;5,62;5,57;2,89;5,08;4,99;6,36;4,63;3,02;1,82
353;1;15;16;3,63;3,11;3,04;1,37;3,14;2,58;3,52;3,39;1,92;0,01
354;1;15;17;1,47;1,25;1,2;1,07;1,08;1,13;1,42;1,5;0,99;0,01
355;1;15;18;0,36;0,32;0,31;0,23;0,2;0,31;0,35;0,41;0,37;0,03
356;1;15;19;0,03;0,05;0,06;0,02;0,03;0,04;0,04;0,04;0,05;0,02
357;1;15;20;0;0,02;0,03;0,01;0,01;0,01;0;0,01;0,01;0,01
358;1;15;21;0;0,02;0,03;0,01;0,01;0,01;0;0,01;0,01;0,01
359;1;15;22;0;0,03;0,03;0,01;0,01;0,01;0,01;0,01;0,01;0,01
360;1;15;23;0;0,03;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
361;1;16;0;0;0,02;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
362;1;16;1;0;0,02;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
363;1;16;2;0;0,02;0,04;0,01;0,01;0,01;0,01;0,01;0,01;0,01
364;1;16;3;0;0,02;0,04;0,01;0,01;0,01;0,01;0,01;0,01;0,01
365;1;16;4;0;0,02;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
366;1;16;5;0,01;0,06;0,07;0,05;0,04;0,04;0,04;0,05;0,05;0,01
367;1;16;6;0,09;0,34;0,36;0,31;0,31;0,32;0,36;0,42;0,38;0,05
368;1;16;7;0,53;1,31;1,34;1,14;1,29;1,28;1,43;1,47;1,16;0,16
369;1;16;8;2,96;3,24;3,18;2,87;3,06;3,16;3,56;3,31;2,84;0,36
370;1;16;9;6,51;5,92;5,44;5,4;5,95;5,83;6,45;5,65;4,89;1,36
371;1;16;10;9,1;8,61;8,28;8;8,67;8,47;9,32;8,16;6,97;2,46
372;1;16;11;10,96;10,56;10,5;9,83;10,75;10,33;11,28;10,05;6,14;3,19
373;1;16;12;11,47;11,24;9,93;10,29;11,6;10,98;11,89;10,83;5,05;6,12
374;1;16;13;10,83;10,5;10,38;10,04;9,98;10,33;11,07;10,19;2,75;8,27
375;1;16;14;8,75;8,53;8,6;8,53;8,84;8,37;8,91;8,4;2,1;7,93
376;1;16;15;6,02;5,88;5,93;4,16;6,08;5,77;6,15;5,93;2;5,76
377;1;16;16;3,33;3,06;3,29;1,21;3,33;3,18;3,39;3,46;0,92;3,2
378;1;16;17;1,37;1,19;1,34;0,19;0,98;1,26;1,21;1,56;0,29;1,46
379;1;16;18;0,31;0,3;0,35;0,02;0,18;0,31;0,3;0,47;0,2;0,44
380;1;16;19;0,02;0,04;0,06;0,01;0,03;0,03;0,02;0,06;0,02;0,05
381;1;16;20;0;0,02;0,03;0;0,01;0;0;0,01;0,01;0,01
382;1;16;21;0;0,02;0,03;0;0,01;0,01;0;0,01;0,01;0,01
383;1;16;22;0;0,02;0,03;0,01;0,01;0,01;0;0,01;0,01;0,01
384;1;16;23;0;0,02;0,03;0,01;0,01;0,01;0;0,01;0,01;0,01
385;1;17;0;0;0,02;0,02;0,02;0,01;0,01;0;0,01;0,01;0,01
386;1;17;1;0;0,02;0,02;0,02;0,01;0,01;0;0,01;0,01;0,01
387;1;17;2;0;0,02;0,02;0,02;0,01;0,01;0;0,01;0,01;0,01
388;1;17;3;0;0,02;0,02;0,02;0,01;0,01;0;0,01;0,01;0,01
389;1;17;4;0;0,02;0,02;0,03;0,01;0,01;0;0;0,01;0,01
390;1;17;5;0,02;0,05;0,06;0,06;0,04;0,03;0,02;0,05;0,01;0,04
391;1;17;6;0,25;0,35;0,33;0,35;0,29;0,27;0,32;0,42;0,14;0,33
392;1;17;7;1,02;1,37;1,38;1,24;1,08;1,17;1,39;1,46;0,68;0,9
393;1;17;8;1,36;3,4;3,36;2,98;2,8;2,96;3,8;3,33;1,09;1,16
394;1;17;9;3,83;5,83;6,15;5,37;3,98;5,59;5,12;5,8;2,14;2,67
395;1;17;10;3,82;8,78;6,51;7,94;5,54;8,39;7,67;8,62;2,78;4,66
396;1;17;11;5,57;10,82;5,6;9,84;9,62;10,24;10,41;10,65;2,75;8,62
397;1;17;12;4,78;11,49;6,89;10,44;9,84;10,94;10,35;11,27;5,34;9,39
398;1;17;13;3,2;10,3;8,27;9,65;10,14;10,22;7,56;10,6;4,52;6,41
399;1;17;14;4,02;7,03;7,55;7,7;8,53;8,27;6,54;8,61;2,58;5,43
400;1;17;15;3,19;4,95;5,51;5,33;5,27;5,65;5,13;5,97;0,97;5,29
401;1;17;16;1,3;3,01;2,99;1,91;2,91;3,11;3,19;3,48;0,83;3,17
402;1;17;17;0,49;1,01;1,23;0,38;1,19;1,22;1,04;1,57;0,33;1,37
403;1;17;18;0,16;0,29;0,3;0,13;0,29;0,29;0,21;0,47;0,14;0,43
404;1;17;19;0;0,04;0,03;0,03;0,04;0,03;0,01;0,06;0,02;0,06
405;1;17;20;0;0,01;0,01;0,02;0,01;0;0;0,01;0,01;0,01
406;1;17;21;0;0,01;0,01;0,02;0,01;0;0;0,01;0,01;0,01
407;1;17;22;0;0,01;0,01;0,02;0,01;0;0;0,01;0,01;0,01
408;1;17;23;0;0,01;0,01;0,02;0,01;0;0;0,01;0,01;0,01
409;1;18;0;0;0,02;0,02;0,02;0,01;0;0;0,01;0,01;0,01
410;1;18;1;0;0,01;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
411;1;18;2;0;0,02;0,02;0,03;0,02;0,01;0;0,01;0,01;0,01
412;1;18;3;0;0,02;0,02;0,03;0,01;0,01;0;0,01;0,01;0,01
413;1;18;4;0;0,02;0,02;0,03;0,01;0,01;0;0,01;0,01;0,01
414;1;18;5;0;0,03;0,03;0,04;0,03;0,03;0,01;0,05;0,04;0,05
415;1;18;6;0,04;0,11;0,17;0,12;0,09;0,31;0,09;0,43;0,34;0,33
416;1;18;7;0,67;0,51;1,05;0,39;0,79;1,25;0,48;1,51;0,72;1,13
417;1;18;8;1,33;3,05;3,2;0,64;2,13;3,19;2,45;3,46;2,44;2,75
418;1;18;9;2,09;5,48;6,21;1,02;2,84;5,79;4,51;6,04;3,52;4,87
419;1;18;10;3,75;8,2;4,55;4,1;5,11;8,39;6,23;8,65;3,98;7,15
420;1;18;11;6,22;10,17;1,13;8,93;6;9,76;8,35;10,57;1,5;8,8
421;1;18;12;5,49;9,69;3,46;8,44;6,68;10,56;11,95;11,29;1,27;9,06
422;1;18;13;4,44;10,03;7,53;4,99;9,69;10,56;11,26;10,48;1,04;7,8
423;1;18;14;4,43;7,94;7,03;4,13;6,44;8,45;9,06;8,52;1,28;5,54
424;1;18;15;2,51;5,51;5,22;3,58;4,98;5,64;6,39;5,96;0,74;4,79
425;1;18;16;2,15;2,52;2,79;1,66;2,98;2,53;3,57;3,44;0,48;1,89
426;1;18;17;0,99;1,15;1,46;0,65;1,18;1,03;1,44;1,56;0,48;1,1
427;1;18;18;0,24;0,33;0,38;0,22;0,25;0,28;0,35;0,47;0,07;0,34
428;1;18;19;0,02;0,05;0,06;0,04;0,04;0,03;0,04;0,06;0,02;0,05
429;1;18;20;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
430;1;18;21;0;0,02;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01
431;1;18;22;0;0,02;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01
432;1;18;23;0;0,02;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01
433;1;19;0;0;0,03;0,04;0,03;0,01;0,01;0,01;0,01;0,01;0,01
434;1;19;1;0;0,03;0,04;0,03;0,01;0,01;0,01;0,01;0,01;0,01
435;1;19;2;0;0,03;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01
436;1;19;3;0;0,03;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01
437;1;19;4;0;0,03;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01
438;1;19;5;0,01;0,05;0,05;0,05;0,04;0,03;0,04;0,05;0,05;0,03
439;1;19;6;0,09;0,34;0,24;0,21;0,27;0,28;0,34;0,43;0,39;0,26
440;1;19;7;0,35;1,18;0,94;0,94;0,83;1,05;1,4;1,51;1,21;1,06
441;1;19;8;1,1;2,63;1,65;1,84;1,92;2,3;3,55;3,41;2,91;2,77
442;1;19;9;1,72;5,33;5,53;3,44;5,28;4,79;6,44;5,89;5,16;4,96
443;1;19;10;3,98;8,66;7,2;7,5;7,71;7,37;9,22;8,39;8,18;7,17
444;1;19;11;7,94;10,66;10,76;9,51;9,52;10,18;11,14;10,3;10,2;8,92
445;1;19;12;7,85;11,33;9,89;8,98;10,1;10,02;11,8;10,99;10,88;9,73
446;1;19;13;7,78;10,5;11,27;8,53;9,04;10,16;11,03;10,22;10,2;8,85
447;1;19;14;5,9;8,51;9,11;7,46;7,45;7,55;9,05;8,24;8,35;2,95
448;1;19;15;3,76;5,86;6,23;5,66;5,15;4,36;6,25;5,71;5,83;2,37
449;1;19;16;2,6;3,23;3,41;3,29;2,62;1,93;2,46;3,27;3,36;0,51
450;1;19;17;1,23;1,3;1,36;1,34;1,1;0,87;1,2;1,46;1,5;0,06
451;1;19;18;0,31;0,33;0,36;0,36;0,27;0,23;0,29;0,43;0,44;0,06
452;1;19;19;0,02;0,05;0,07;0,06;0,04;0,02;0,01;0,05;0,06;0,01
453;1;19;20;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
454;1;19;21;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
455;1;19;22;0;0,02;0,04;0,03;0,02;0;0;0,01;0,01;0,01
456;1;19;23;0;0,03;0,04;0,03;0,02;0;0;0,01;0,01;0,01
457;1;20;0;0;0,03;0,04;0,03;0,01;0;0;0,01;0,01;0,01
458;1;20;1;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
459;1;20;2;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
460;1;20;3;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
461;1;20;4;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
462;1;20;5;0,02;0,03;0,06;0,06;0,03;0,01;0,02;0,05;0,05;0,03
463;1;20;6;0,34;0,09;0,34;0,3;0,22;0,07;0,07;0,41;0,4;0,29
464;1;20;7;1,38;0,35;1,04;0,9;0,92;0,26;0,42;1,31;1,4;0,48
465;1;20;8;3,3;0,78;2,5;1,75;2,12;0,45;0,4;2,81;3,18;1,32
466;1;20;9;5,84;1,38;5,06;3,22;3,79;1,54;2,8;5,1;5,62;3,34
467;1;20;10;8,16;2,32;7,53;4,66;5,94;3,24;2,5;7,77;7,7;4,78
468;1;20;11;10,12;2,95;9,24;8,1;7,11;8,23;0,58;6,7;9,65;4,91
469;1;20;12;10,67;3,13;10;7,96;6,19;10,75;6,63;6,67;10,24;4,74
470;1;20;13;10,24;3,47;10,02;6,71;5,73;8,46;8,22;7,35;9,57;2,66
471;1;20;14;8,33;3,39;8,22;5,61;5,95;4,49;5,75;5,31;7,85;0,85
472;1;20;15;5,79;2,31;5,47;3,66;3,18;2,45;3,7;2,9;5,48;1,04
473;1;20;16;3,23;1,3;3,05;1,6;1,77;1,95;3,38;2,53;3,19;0,77
474;1;20;17;1,3;0,42;1,23;0,53;0,85;0,76;1,28;0,85;1,44;0,21
475;1;20;18;0,31;0,1;0,33;0,21;0,19;0,22;0,23;0,31;0,44;0,07
476;1;20;19;0,02;0,03;0,06;0,05;0,03;0,02;0,02;0,05;0,05;0,02
477;1;20;20;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
478;1;20;21;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
479;1;20;22;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
480;1;20;23;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
481;1;21;0;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
482;1;21;1;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
483;1;21;2;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
484;1;21;3;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
485;1;21;4;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
486;1;21;5;0,02;0,04;0,04;0,05;0,02;0,01;0,01;0,02;0,02;0,02
487;1;21;6;0,28;0,19;0,14;0,19;0,17;0,06;0,16;0,15;0,13;0,17
488;1;21;7;0,93;0,81;0,6;0,63;0,89;0,24;0,43;0,46;0,49;0,91
489;1;21;8;1,54;2,08;2,46;1,71;2,8;0,58;1,02;1,67;1,34;2,69
490;1;21;9;2,63;2,07;5,11;2,18;5,46;1,19;4,03;2,8;4,39;4,66
491;1;21;10;6,48;4,3;7,85;2,72;8,09;1,82;8,61;3,77;7,81;7,84
492;1;21;11;9,33;6,63;9,11;3,12;9,33;2,01;10,58;4,15;8,89;9,3
493;1;21;12;10,13;4,62;10,54;10,77;3,64;3,63;8,98;5,8;10,16;11,26
494;1;21;13;9,06;6,18;9,12;9,33;2,98;5,12;9,15;3,65;9,45;10,47
495;1;21;14;6,96;5,03;6,57;8,39;3,77;4,73;8,42;2,32;7,77;8,48
496;1;21;15;5,38;4,27;4,82;5,82;5,87;5,44;6,17;1,95;5,46;5,8
497;1;21;16;2,9;2,97;2,77;3,02;2,2;3,13;3,36;2,14;3,13;3,27
498;1;21;17;1,13;1,16;1,2;1,3;1,08;1,23;1,33;1,25;1,36;1,46
499;1;21;18;0,28;0,3;0,33;0,35;0,27;0,27;0,32;0,42;0,41;0,45
500;1;21;19;0,02;0,05;0,05;0,06;0,03;0,03;0,03;0,04;0,05;0,06
501;1;21;20;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
502;1;21;21;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
503;1;21;22;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
504;1;21;23;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
505;1;22;0;0;0,02;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01
506;1;22;1;0;0,02;0,03;0,03;0,01;0,01;0,01;0,01;0,01;0,01
507;1;22;2;0;0,02;0,03;0,03;0,01;0,01;0,01;0,01;0,01;0,01
508;1;22;3;0;0,02;0,03;0,03;0,01;0,01;0,01;0,01;0,01;0,01
509;1;22;4;0;0,02;0,03;0,03;0,01;0,01;0,01;0,01;0,01;0,01
510;1;22;5;0;0,04;0,04;0,04;0,02;0,02;0,03;0,03;0,02;0,05
511;1;22;6;0,13;0,29;0,14;0,25;0,15;0,14;0,3;0,25;0,2;0,43
512;1;22;7;0,61;1,16;0,38;0,96;0,97;0,16;1,32;0,87;0,93;0,92
513;1;22;8;1,75;2,96;1,14;3;3,13;1,02;3,44;2,82;3,15;2,24
514;1;22;9;2,72;5,5;1,99;5,61;5,83;1,46;6,32;5,16;5,7;4,46
515;1;22;10;5,55;8,08;3,62;8,22;8,62;1,62;9,29;7,53;8,26;6,96
516;1;22;11;9,04;9,9;8,71;10,12;10,48;1,36;11,5;9,36;10,08;4,82
517;1;22;12;9,86;10,58;11,78;10,78;10,35;1,41;12,26;10,05;10,61;4
518;1;22;13;9,09;9,88;11,04;10,05;10,95;1,97;11,39;9,27;9,71;6,41
519;1;22;14;7,28;8,01;8,97;8,17;7,04;2,69;9,16;7,58;8,04;2,23
520;1;22;15;5,02;5,41;6,17;5,56;5,6;3,1;6,26;5,31;5,61;1,25
521;1;22;16;2,77;3,03;3,36;3,03;2,05;3,05;3,43;3,04;3,24;0,86
522;1;22;17;1,09;1,21;1,32;1,2;0,84;0,89;1,34;1,35;1,46;0,75
523;1;22;18;0,26;0,3;0,34;0,31;0,24;0,23;0,31;0,41;0,43;0,2
524;1;22;19;0,02;0,04;0,06;0,05;0,03;0,02;0,03;0,05;0,05;0,01
525;1;22;20;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
526;1;22;21;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
527;1;22;22;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
528;1;22;23;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
529;1;23;0;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
530;1;23;1;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
531;1;23;2;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
532;1;23;3;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
533;1;23;4;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
534;1;23;5;0;0,04;0,05;0,05;0,03;0,01;0,01;0,02;0,02;0,01
535;1;23;6;0,15;0,29;0,29;0,29;0,22;0,06;0,18;0,26;0,13;0,05
536;1;23;7;0,73;1,18;1,15;1,1;1,05;0,4;0,95;1,07;0,62;0,39
537;1;23;8;1,87;3,06;2,92;2,8;2,86;1,18;2,7;1,64;1,22;0,62
538;1;23;9;4,57;5,66;5,64;5,22;5,35;2,43;5,29;3,94;3,68;2,63
539;1;23;10;8,25;8,29;8,21;7,62;7,7;3,74;8,99;7,5;7,89;5,94
540;1;23;11;9,71;10,18;10,16;9,22;7,94;5,87;7,53;9,3;9,68;4,76
541;1;23;12;10,62;10,9;10,83;9,7;10,7;10,34;8,43;10,11;10,45;2,65
542;1;23;13;10,28;10,14;10,09;8,79;10,1;9,68;5,19;9,54;9,8;3,42
543;1;23;14;8,4;8,11;8,19;6,92;8,22;8,08;6,96;7,81;7,98;4,34
544;1;23;15;5,82;5,37;5,63;4,83;5,91;4,86;4,01;5,49;5,54;3,84
545;1;23;16;3,22;2,96;3,07;2,35;3,25;2,91;1,72;3,18;3,18;1,89
546;1;23;17;1,25;1,19;1,21;1,03;1,25;1,27;0,78;1,43;1,42;0,79
547;1;23;18;0,3;0,29;0,31;0,26;0,3;0,32;0,14;0,42;0,42;0,29
548;1;23;19;0,02;0,04;0,06;0,04;0,03;0,03;0,01;0,05;0,05;0,02
549;1;23;20;0;0,02;0,03;0,02;0,01;0,01;0;0,01;0,01;0,01
550;1;23;21;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
551;1;23;22;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
552;1;23;23;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
553;1;24;0;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
554;1;24;1;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
555;1;24;2;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
556;1;24;3;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
557;1;24;4;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
558;1;24;5;0;0,04;0,05;0,04;0,03;0,01;0,01;0,04;0,04;0,04
559;1;24;6;0,03;0,28;0,27;0,11;0,2;0,08;0,26;0,28;0,33;0,34
560;1;24;7;0,14;1,17;1,08;0,28;1,12;0,6;0,89;1,2;1,24;1,14
561;1;24;8;1,21;3,05;2,96;0,78;2,71;1,69;3,01;2,74;2,92;2,64
562;1;24;9;4,16;5,63;5,58;0,46;5,28;2,84;5,29;2,8;5,22;5,27
563;1;24;10;3,75;8,27;8,37;1,09;7,57;4,04;6,98;6,62;7,61;5,54
564;1;24;11;3,77;10,18;10,44;1,45;9,12;3,15;11,21;8,92;9,45;6,76
565;1;24;12;7,87;10,75;11,08;5,63;10,57;3,02;11,66;9,72;10,17;8,64
566;1;24;13;8,3;9,85;10,39;5,01;10,12;3,89;11;9,13;9,52;7,53
567;1;24;14;7,56;8,08;8,34;6,4;8,2;2,58;9,39;7,72;7,77;5,47
568;1;24;15;5,67;5,63;5,67;5,17;5,53;2,17;6,5;5,31;5,34;6,22
569;1;24;16;3,18;2,99;2,99;2,64;2,99;1,93;3,55;3,03;3,1;3,43
570;1;24;17;1,34;1,23;1,02;0,65;1,19;1,04;1,41;1,36;1,41;1,29
571;1;24;18;0,3;0,31;0,29;0,17;0,28;0,25;0,33;0,4;0,41;0,46
572;1;24;19;0,02;0,04;0,04;0,04;0,03;0,02;0,03;0,05;0,05;0,05
573;1;24;20;0;0,02;0,02;0,03;0,01;0;0;0,01;0,01;0,01
574;1;24;21;0;0,02;0,02;0,03;0,01;0,01;0;0,01;0,01;0,01
575;1;24;22;0;0,02;0,02;0,03;0,01;0,01;0;0,01;0,01;0,01
576;1;24;23;0;0,02;0,02;0,03;0,01;0,01;0,01;0,01;0,01;0,01
577;1;25;0;0;0,02;0,02;0,03;0,01;0,01;0,01;0,01;0,01;0,01
578;1;25;1;0;0,02;0,02;0,03;0,01;0,01;0,01;0,01;0,01;0,01
579;1;25;2;0;0,02;0,03;0,03;0,01;0,01;0,01;0,01;0,01;0,01
580;1;25;3;0;0,03;0,02;0,03;0,01;0,01;0,01;0,01;0,01;0,01
581;1;25;4;0;0,02;0,02;0,03;0,01;0,01;0,01;0,01;0,01;0,01
582;1;25;5;0,02;0,04;0,03;0,04;0,03;0,02;0,03;0,02;0,04;0,04
583;1;25;6;0,29;0,25;0,14;0,17;0,2;0,17;0,29;0,14;0,36;0,38
584;1;25;7;1,26;0,59;0,24;0,5;0,79;0,82;1,3;0,67;1,24;1,41
585;1;25;8;3,27;1,44;0,61;2,83;1,69;2,26;3,45;2,31;2,81;3,37
586;1;25;9;5,06;1,76;1,37;4,33;4,39;3,71;6,39;5,12;5,01;5,96
587;1;25;10;7,47;4,36;1,39;7,2;7,16;6,76;9,23;7,48;7,58;8,58
588;1;25;11;10,3;8,09;4,67;7,95;8,75;9,1;11,33;9,29;8,91;10,76
589;1;25;12;10,49;10,46;8,16;10,95;8,52;11,25;12,06;9,92;9,52;11,48
590;1;25;13;9,44;9,82;7,78;10,12;9,39;10,49;11,34;9,18;5,94;10,24
591;1;25;14;7,16;8,01;1,93;8,07;6,84;8,12;9,31;6,84;6,33;8,68
592;1;25;15;3,48;5,52;2,1;5,04;3,51;4,61;6,48;5,18;4,78;5,96
593;1;25;16;2,06;2,8;1,04;2,71;1,76;1,85;3,57;2,97;2,99;3,49
594;1;25;17;0,72;1,19;0,77;1,19;0,81;0,88;1,4;1,31;1,24;1,43
595;1;25;18;0,16;0,3;0,24;0,33;0,17;0,13;0,32;0,33;0,31;0,41
596;1;25;19;0;0,05;0,05;0,06;0,03;0,01;0,03;0,03;0,04;0,05
597;1;25;20;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
598;1;25;21;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
599;1;25;22;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
600;1;25;23;0;0,02;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
601;1;26;0;0;0,02;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
602;1;26;1;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
